Search_Genus,Search_Species_Epithet,Search_Name,Accepted_Name,Systematic_Order,Family,Subfamily,Genus,Name,Species_Epithet,Author_Year,Author,Year,Full_Name,Aggregate,Synonym_Search_Name,Synonym_Source,Species_Search_Name,usageKey,scientificName,rank,order,matchType,phylum,kingdom,genus,class,confidence,synonym,status,family
Nymphalis,xantomelas,Nymphalis xantomelas,Nymphalis xanthomelas,303,Nymphalidae,Nymphalinae,Nymphalis,Nymphalis xanthomelas,xanthomelas,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Nymphalis xanthomelas ([Denis & Schiffermüller], 1775)",FALSE,TRUE,RO-ANBMS,TRUE,5130587,"Nymphalis xanthomelas (Esper, 1781)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Nymphalis,Insecta,95,FALSE,ACCEPTED,Nymphalidae
Papilio,xanthomelas,Papilio xanthomelas,Nymphalis xanthomelas,303,Nymphalidae,Nymphalinae,Nymphalis,Nymphalis xanthomelas,xanthomelas,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Nymphalis xanthomelas ([Denis & Schiffermüller], 1775)",FALSE,TRUE,"",TRUE,4535830,"Papilio xanthomelas Esper, 1781",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Nymphalis,Insecta,97,TRUE,SYNONYM,Nymphalidae
Nymphalis,antiopa,Nymphalis antiopa,Nymphalis antiopa,304,Nymphalidae,Nymphalinae,Nymphalis,Nymphalis antiopa,antiopa,"(Linnaeus, 1758)",Linnaeus,1758,"Nymphalis antiopa (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,5130682,"Nymphalis antiopa (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Nymphalis,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,antiopa,Papilio antiopa,Nymphalis antiopa,304,Nymphalidae,Nymphalinae,Nymphalis,Nymphalis antiopa,antiopa,"(Linnaeus, 1758)",Linnaeus,1758,"Nymphalis antiopa (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,4535831,"Papilio antiopa Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Nymphalis,Insecta,98,TRUE,SYNONYM,Nymphalidae
Hypolimnas,misippus,Hypolimnas misippus,Hypolimnas misippus,305,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas misippus,misippus,"(Linnaeus, 1764)",Linnaeus,1764,"Hypolimnas misippus (Linnaeus, 1764)",FALSE,FALSE,"",TRUE,1910628,"Hypolimnas misippus (Linnaeus, 1764)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Hypolimnas,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,misippus,Papilio misippus,Hypolimnas misippus,305,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas misippus,misippus,"(Linnaeus, 1764)",Linnaeus,1764,"Hypolimnas misippus (Linnaeus, 1764)",FALSE,TRUE,"",TRUE,4535848,"Papilio misippus Linnaeus, 1764",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Hypolimnas,Insecta,98,TRUE,SYNONYM,Nymphalidae
Euphydryas,desfontainii,Euphydryas desfontainii,Euphydryas desfontainii,306,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas desfontainii,desfontainii,"(Godart, 1819)",Godart,1819,"Euphydryas desfontainii (Godart, 1819)",FALSE,FALSE,"",TRUE,4535819,"Euphydryas desfontainii (Godart, 1819)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,desfontainii,Papilio desfontainii,Euphydryas desfontainii,306,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas desfontainii,desfontainii,"(Godart, 1819)",Godart,1819,"Euphydryas desfontainii (Godart, 1819)",FALSE,TRUE,"",TRUE,4535820,"Papilio desfontainii Godart, 1819",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,TRUE,SYNONYM,Nymphalidae
Euphydryas,aurinia,Euphydryas aurinia,Euphydryas aurinia,307,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas aurinia,aurinia,"(Rottemburg, 1775)",Rottemburg,1775,"Euphydryas aurinia (Rottemburg, 1775)",FALSE,FALSE,"",TRUE,4535809,"Euphydryas aurinia (Rottemburg, 1775)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Euphydryas,beckeri,Euphydryas beckeri,Euphydryas aurinia,307,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas aurinia,aurinia,"(Rottemburg, 1775)",Rottemburg,1775,"Euphydryas aurinia (Rottemburg, 1775)",FALSE,TRUE,"",TRUE,9519321,"Euphydryas beckeri (Lederer, 1853)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,aurinia,Papilio aurinia,Euphydryas aurinia,307,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas aurinia,aurinia,"(Rottemburg, 1775)",Rottemburg,1775,"Euphydryas aurinia (Rottemburg, 1775)",FALSE,TRUE,"",TRUE,4535812,"Papilio aurinia Rottemburg, 1775",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,TRUE,SYNONYM,Nymphalidae
Eurodryas,glaciegenita,Eurodryas aurinia glaciegenita,Euphydryas aurinia,307,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas aurinia,aurinia,"(Rottemburg, 1775)",Rottemburg,1775,"Euphydryas aurinia (Rottemburg, 1775)",FALSE,TRUE,ATBMS,FALSE,,,,,,,,,,,,,
Euphydryas,aurinia beckeri,Euphydryas aurinia beckeri,Euphydryas aurinia,307,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas aurinia,aurinia,"(Rottemburg, 1775)",Rottemburg,1775,"Euphydryas aurinia (Rottemburg, 1775)",FALSE,,ESBMS,TRUE,9251969,"Euphydryas aurinia beckeri (Lederer, 1853)",SUBSPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,TRUE,SYNONYM,Nymphalidae
Euphydryas,cynthia,Euphydryas cynthia,Euphydryas cynthia,308,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas cynthia,cynthia,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Euphydryas cynthia ([Denis & Schiffermüller], 1775)",FALSE,FALSE,"",TRUE,7516869,"Euphydryas cynthia (Denis & Schiffermuller, 1775)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,cynthia,Papilio cynthia,Euphydryas cynthia,308,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas cynthia,cynthia,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Euphydryas cynthia ([Denis & Schiffermüller], 1775)",FALSE,TRUE,"",TRUE,4535806,"Papilio cynthia Denis & Schiffermuller, 1775",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,TRUE,SYNONYM,Nymphalidae
Euphydryas,iduna,Euphydryas iduna,Euphydryas iduna,309,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas iduna,iduna,"(Dalman, 1816)",Dalman,1816,"Euphydryas iduna (Dalman, 1816)",FALSE,FALSE,"",TRUE,4535807,"Euphydryas iduna (Dalman, 1816)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Melitaea,iduna,Melitaea iduna,Euphydryas iduna,309,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas iduna,iduna,"(Dalman, 1816)",Dalman,1816,"Euphydryas iduna (Dalman, 1816)",FALSE,TRUE,"",TRUE,8782637,"Melitaea iduna Dalman, 1816",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,TRUE,SYNONYM,Nymphalidae
Euphydryas,maturna,Euphydryas maturna,Euphydryas maturna,310,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas maturna,maturna,"(Linnaeus, 1758)",Linnaeus,1758,"Euphydryas maturna (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,4535817,"Euphydryas maturna (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Euphydrya,maturna,Euphydrya maturna,Euphydryas maturna,310,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas maturna,maturna,"(Linnaeus, 1758)",Linnaeus,1758,"Euphydryas maturna (Linnaeus, 1758)",FALSE,TRUE,EEBMS,TRUE,4535817,"Euphydryas maturna (Linnaeus, 1758)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Euphydryas,Insecta,84,FALSE,ACCEPTED,Nymphalidae
Papilio,maturna,Papilio maturna,Euphydryas maturna,310,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas maturna,maturna,"(Linnaeus, 1758)",Linnaeus,1758,"Euphydryas maturna (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,4535818,"Papilio maturna Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,TRUE,SYNONYM,Nymphalidae
Euphydryas,intermedia,Euphydryas intermedia,Euphydryas intermedia,311,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas intermedia,intermedia,"(Ménétriés, 1859)",Ménétriés,1859,"Euphydryas intermedia (Ménétriés, 1859)",FALSE,FALSE,"",TRUE,4535822,"Euphydryas intermedia (Menetries, 1859)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Melitaea,intermedia,Melitaea intermedia,Euphydryas intermedia,311,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas intermedia,intermedia,"(Ménétriés, 1859)",Ménétriés,1859,"Euphydryas intermedia (Ménétriés, 1859)",FALSE,TRUE,"",TRUE,9221018,"Melitaea intermedia Menetries, 1859",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Euphydryas,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,intermedia,Melitaea maturna intermedia,Euphydryas intermedia,311,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas intermedia,intermedia,"(Ménétriés, 1859)",Ménétriés,1859,"Euphydryas intermedia (Ménétriés, 1859)",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Melitaea,trivia,Melitaea trivia,Melitaea trivia,312,Nymphalidae,Nymphalinae,Melitaea,Melitaea trivia,trivia,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Melitaea trivia ([Denis & Schiffermüller], 1775)",FALSE,FALSE,"",TRUE,1899349,"Melitaea trivia (Denis & Schiffermuller, 1775)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,trivia,Papilio trivia,Melitaea trivia,312,Nymphalidae,Nymphalinae,Melitaea,Melitaea trivia,trivia,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Melitaea trivia ([Denis & Schiffermüller], 1775)",FALSE,TRUE,"",TRUE,9072535,"Papilio trivia Denis & Schiffermuller, 1775",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,didyma,Melitaea didyma,Melitaea didyma,313,Nymphalidae,Nymphalinae,Melitaea,Melitaea didyma,didyma,"(Esper, 1778)",Esper,1778,"Melitaea didyma (Esper, 1778)",FALSE,FALSE,"",TRUE,8393082,"Melitaea didyma (Esper, 1778)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,didyma,Papilio didyma,Melitaea didyma,313,Nymphalidae,Nymphalinae,Melitaea,Melitaea didyma,didyma,"(Esper, 1778)",Esper,1778,"Melitaea didyma (Esper, 1778)",FALSE,TRUE,"",TRUE,8263970,"Papilio didyma Esper, 1778",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,arduinna,Melitaea arduinna,Melitaea arduinna,314,Nymphalidae,Nymphalinae,Melitaea,Melitaea arduinna,arduinna,"(Esper, 1783)",Esper,1783,"Melitaea arduinna (Esper, 1783)",FALSE,FALSE,"",TRUE,1899818,"Melitaea arduinna (Esper, 1783)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,arduinna,Papilio arduinna,Melitaea arduinna,314,Nymphalidae,Nymphalinae,Melitaea,Melitaea arduinna,arduinna,"(Esper, 1783)",Esper,1783,"Melitaea arduinna (Esper, 1783)",FALSE,TRUE,"",TRUE,9049970,"Papilio arduinna Esper, 1783",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,aetherie,Melitaea aetherie,Melitaea aetherie,315,Nymphalidae,Nymphalinae,Melitaea,Melitaea aetherie,aetherie,"(Hübner, 1826)",Hübner,1826,"Melitaea aetherie (Hübner, 1826)",FALSE,FALSE,"",TRUE,1899737,"Melitaea aetherie (Hubner, 1826)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,aetherie,Papilio aetherie,Melitaea aetherie,315,Nymphalidae,Nymphalinae,Melitaea,Melitaea aetherie,aetherie,"(Hübner, 1826)",Hübner,1826,"Melitaea aetherie (Hübner, 1826)",FALSE,TRUE,"",TRUE,9128787,"Papilio aetherie Hubner, 1826",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,phoebe,Melitaea phoebe,Melitaea phoebe,316,Nymphalidae,Nymphalinae,Melitaea,Melitaea phoebe,phoebe,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Melitaea phoebe ([Denis & Schiffermüller], 1775)",FALSE,FALSE,"",TRUE,1899508,"Melitaea phoebe (Denis & Schiffermuller, 1775)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,phoebe,Papilio phoebe,Melitaea phoebe,316,Nymphalidae,Nymphalinae,Melitaea,Melitaea phoebe,phoebe,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Melitaea phoebe ([Denis & Schiffermüller], 1775)",FALSE,TRUE,"",TRUE,7587044,"Papilio phoebe Denis & Schiffermuller, 1775",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,ornata,Melitaea ornata,Melitaea ornata,317,Nymphalidae,Nymphalinae,Melitaea,Melitaea ornata,ornata,"Christoph, 1893",Christoph,1893,"Melitaea ornata Christoph, 1893",FALSE,FALSE,"",TRUE,7855265,"Melitaea ornata Christoph, 1893",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,97,FALSE,ACCEPTED,Nymphalidae
Melitaea,ornata,Melitaea phoebe ornata,Melitaea ornata,317,Nymphalidae,Nymphalinae,Melitaea,Melitaea ornata,ornata,"Christoph, 1893",Christoph,1893,"Melitaea ornata Christoph, 1893",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Melitaea,cinxia,Melitaea cinxia,Melitaea cinxia,318,Nymphalidae,Nymphalinae,Melitaea,Melitaea cinxia,cinxia,"(Linnaeus, 1758)",Linnaeus,1758,"Melitaea cinxia (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,8168644,"Melitaea cinxia (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Melitea,cinxia,Melitea cinxia,Melitaea cinxia,318,Nymphalidae,Nymphalinae,Melitaea,Melitaea cinxia,cinxia,"(Linnaeus, 1758)",Linnaeus,1758,"Melitaea cinxia (Linnaeus, 1758)",FALSE,TRUE,RO-ANBMS,TRUE,8168644,"Melitaea cinxia (Linnaeus, 1758)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Melitaea,Insecta,82,FALSE,ACCEPTED,Nymphalidae
Papilio,cinxia,Papilio cinxia,Melitaea cinxia,318,Nymphalidae,Nymphalinae,Melitaea,Melitaea cinxia,cinxia,"(Linnaeus, 1758)",Linnaeus,1758,"Melitaea cinxia (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,7571589,"Papilio cinxia Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,diamina,Melitaea diamina,Melitaea diamina,319,Nymphalidae,Nymphalinae,Melitaea,Melitaea diamina,diamina,"(Lang, 1789)",Lang,1789,"Melitaea diamina (Lang, 1789)",FALSE,FALSE,"",TRUE,7768674,"Melitaea diamina (Lang, 1789)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Meliatea,diamina,Meliatea diamina,Melitaea diamina,319,Nymphalidae,Nymphalinae,Melitaea,Melitaea diamina,diamina,"(Lang, 1789)",Lang,1789,"Melitaea diamina (Lang, 1789)",FALSE,TRUE,EEBMS,TRUE,7768674,"Melitaea diamina (Lang, 1789)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Melitaea,Insecta,84,FALSE,ACCEPTED,Nymphalidae
Papilio,diamina,Papilio diamina,Melitaea diamina,319,Nymphalidae,Nymphalinae,Melitaea,Melitaea diamina,diamina,"(Lang, 1789)",Lang,1789,"Melitaea diamina (Lang, 1789)",FALSE,TRUE,"",TRUE,7529068,"Papilio diamina Lang, 1789",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,celadussa,Melitaea celadussa,Melitaea celadussa,320,Nymphalidae,Nymphalinae,Melitaea,Melitaea celadussa,celadussa,"Fruhstorfer, 1910 ",Fruhstorfer,1910,"Melitaea celadussa Fruhstorfer, 1910 ",FALSE,FALSE,"",TRUE,7514750,"Melitaea celadussa Fruhstorfer, 1910",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,nevadensis,Melitaea nevadensis,Melitaea celadussa,320,Nymphalidae,Nymphalinae,Melitaea,Melitaea celadussa,celadussa,"Fruhstorfer, 1910 ",Fruhstorfer,1910,"Melitaea celadussa Fruhstorfer, 1910 ",FALSE,TRUE,"",TRUE,8344604,"Melitaea nevadensis OberthÃ¼r, 1904",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Melitaea,celadussa,Melitaea athalia celadussa,Melitaea celadussa,320,Nymphalidae,Nymphalinae,Melitaea,Melitaea celadussa,celadussa,"Fruhstorfer, 1910 ",Fruhstorfer,1910,"Melitaea celadussa Fruhstorfer, 1910 ",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Melitaea,deione,Melitaea deione,Melitaea deione,321,Nymphalidae,Nymphalinae,Melitaea,Melitaea deione,deione,"(Geyer, 1832)",Geyer,1832,"Melitaea deione (Geyer, 1832)",FALSE,FALSE,"",TRUE,6229058,"Melitaea deione (Geyer, 1832)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,deione,Papilio deione,Melitaea deione,321,Nymphalidae,Nymphalinae,Melitaea,Melitaea deione,deione,"(Geyer, 1832)",Geyer,1832,"Melitaea deione (Geyer, 1832)",FALSE,TRUE,"",TRUE,7747487,"Papilio deione Geyer, 1832",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,britomartis,Melitaea britomartis,Melitaea britomartis,322,Nymphalidae,Nymphalinae,Melitaea,Melitaea britomartis,britomartis,"Assmann, 1847",Assmann,1847,"Melitaea britomartis Assmann, 1847",FALSE,FALSE,"",TRUE,7598816,"Melitaea britomartis Assmann, 1847",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Melitaea,britomartis aurelia,Melitaea britomartis aurelia,Melitaea britomartis,322,Nymphalidae,Nymphalinae,Melitaea,Melitaea britomartis,britomartis,"Assmann, 1847",Assmann,1847,"Melitaea britomartis Assmann, 1847",FALSE,TRUE,RO-ANBMS,TRUE,7598816,"Melitaea britomartis Assmann, 1847",SPECIES,Lepidoptera,HIGHERRANK,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Melitaea,athalia,Melitaea athalia,Melitaea athalia,323,Nymphalidae,Nymphalinae,Melitaea,Melitaea athalia,athalia,"(Rottemburg, 1775)",Rottemburg,1775,"Melitaea athalia (Rottemburg, 1775)",FALSE,FALSE,"",TRUE,1899433,"Melitaea athalia (Rottemburg, 1775)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,athalia,Papilio athalia,Melitaea athalia,323,Nymphalidae,Nymphalinae,Melitaea,Melitaea athalia,athalia,"(Rottemburg, 1775)",Rottemburg,1775,"Melitaea athalia (Rottemburg, 1775)",FALSE,TRUE,"",TRUE,7556550,"Papilio athalia Rottemburg, 1775",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Melitaea,varia,Melitaea varia,Melitaea varia,324,Nymphalidae,Nymphalinae,Melitaea,Melitaea varia,varia,"Herrich-Schäffer, 1851",Herrich-Schäffer,1851,"Melitaea varia Herrich-Schäffer, 1851",FALSE,FALSE,"",TRUE,5792086,"Melitaea varia Meyer-Dur, 1851",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Melitaea,varia,Melitaea athalia var. varia,Melitaea varia,324,Nymphalidae,Nymphalinae,Melitaea,Melitaea varia,varia,"Herrich-Schäffer, 1851",Herrich-Schäffer,1851,"Melitaea varia Herrich-Schäffer, 1851",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Melitaea,parthenoides,Melitaea parthenoides,Melitaea parthenoides,325,Nymphalidae,Nymphalinae,Melitaea,Melitaea parthenoides,parthenoides,"Keferstein, 1851",Keferstein,1851,"Melitaea parthenoides Keferstein, 1851",FALSE,FALSE,"",TRUE,5792087,"Melitaea parthenoides Keferstein, 1851",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Melitaea,parthenoides,Melitaea athalia parthenoides,Melitaea parthenoides,325,Nymphalidae,Nymphalinae,Melitaea,Melitaea parthenoides,parthenoides,"Keferstein, 1851",Keferstein,1851,"Melitaea parthenoides Keferstein, 1851",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Melitaea,aurelia,Melitaea aurelia,Melitaea aurelia,326,Nymphalidae,Nymphalinae,Melitaea,Melitaea aurelia,aurelia,"Nickerl, 1850",Nickerl,1850,"Melitaea aurelia Nickerl, 1850",FALSE,FALSE,"",TRUE,5881471,"Melitaea aurelia Nickerl, 1850",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Mellicta,aurelia,Mellicta aurelia,Melitaea aurelia,326,Nymphalidae,Nymphalinae,Melitaea,Melitaea aurelia,aurelia,"Nickerl, 1850",Nickerl,1850,"Melitaea aurelia Nickerl, 1850",FALSE,TRUE,NLBMS,TRUE,1913175,"Mellicta aurelia Nickerl, 1850",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,97,FALSE,DOUBTFUL,Nymphalidae
Melitaea,asteria,Melitaea asteria,Melitaea asteria,327,Nymphalidae,Nymphalinae,Melitaea,Melitaea asteria,asteria,"Freyer, 1828",Freyer,1828,"Melitaea asteria Freyer, 1828",FALSE,FALSE,"",TRUE,5792088,"Melitaea asteria Freyer, 1828",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Melitaea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Libythea,celtis,Libythea celtis,Libythea celtis,328,Nymphalidae,Libytheinae,Libythea,Libythea celtis,celtis,"(Laicharting, 1782)",Laicharting,1782,"Libythea celtis (Laicharting, 1782)",FALSE,FALSE,"",TRUE,1909838,"Libythea celtis (Laicharting, 1782)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Libythea,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,celtis,Papilio celtis,Libythea celtis,328,Nymphalidae,Libytheinae,Libythea,Libythea celtis,celtis,"(Laicharting, 1782)",Laicharting,1782,"Libythea celtis (Laicharting, 1782)",FALSE,TRUE,"",TRUE,4535849,"Papilio celtis Laicharting, 1782",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Libythea,Insecta,98,TRUE,SYNONYM,Nymphalidae
Danaus,plexippus,Danaus plexippus,Danaus plexippus,329,Nymphalidae,Danainae,Danaus,Danaus plexippus,plexippus,"(Linnaeus, 1758)",Linnaeus,1758,"Danaus plexippus (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,5133088,"Danaus plexippus (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Danaus,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,plexippus,Papilio plexippus,Danaus plexippus,329,Nymphalidae,Danainae,Danaus,Danaus plexippus,plexippus,"(Linnaeus, 1758)",Linnaeus,1758,"Danaus plexippus (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,8742921,Papilio plexippus Cramer,SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Papilio,Insecta,97,FALSE,ACCEPTED,Papilionidae
Danaus,chrysippus,Danaus chrysippus,Danaus chrysippus,330,Nymphalidae,Danainae,Danaus,Danaus chrysippus,chrysippus,"(Linnaeus, 1758)",Linnaeus,1758,"Danaus chrysippus (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,7642610,"Danaus chrysippus (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Danaus,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,chrysippus,Papilio chrysippus,Danaus chrysippus,330,Nymphalidae,Danainae,Danaus,Danaus chrysippus,chrysippus,"(Linnaeus, 1758)",Linnaeus,1758,"Danaus chrysippus (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,4535427,"Papilio chrysippus Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Danaus,Insecta,98,TRUE,SYNONYM,Nymphalidae
